Ensembl_ID,ext_gene,biotype,chr,WT.6dpf.1,WT.6dpf.4,pex5KO.6dpf.1,pex5KO.6dpf.2
ENSDARG00000079994,akap13,protein_coding,25,3.991127708,4.472638564,3.617490216,4.018612297
ENSDARG00000079462,si:ch211-131k2.3,protein_coding,12,1.645629537,1.746662492,1.323745211,0.758099792
ENSDARG00000052818,smcr8a,protein_coding,3,0.773671072,0,0,0
ENSDARG00000007231,ryk,protein_coding,6,3.354027365,3.381733771,3.324652912,3.59218012
ENSDARG00000041853,rbm39b,protein_coding,8,2.394428303,2.300520784,2.250317981,2.155848877
ENSDARG00000068387,slc6a18,protein_coding,19,0,0,0,0.758099792
ENSDARG00000015006,dnm1l,protein_coding,25,3.017235177,2.050008648,1.323745211,3.319964727
ENSDARG00000002589,mylpfb,protein_coding,12,0.773671072,2.513901711,2.002271038,2.545679527
ENSDARG00000031366,rtn4ip1,protein_coding,17,2.185255295,1.746662492,2.461908937,1.912667577
ENSDARG00000056167,hspe1,protein_coding,9,10.46032813,11.23635368,11.05779971,10.97977082
ENSDARG00000069981,cspg5a,protein_coding,16,6.830720669,2.699751035,2.95683331,5.477336623
ENSDARG00000032188,lrrc8aa,protein_coding,21,0,1.36207273,0.808653096,0.758099792
ENSDARG00000059908,si:ch211-217k17.7,protein_coding,1,5.702996735,6.284598723,5.803872912,5.742434164
ENSDARG00000100119,caskb,protein_coding,6,3.250260412,1.36207273,2.646399512,2.545679527
ENSDARG00000014222,zgc:86598,protein_coding,19,4.609830557,4.618129033,4.132137459,4.614880184
ENSDARG00000019001,ak7a,protein_coding,20,0,0,0,0
ENSDARG00000061656,ptpdc1a,protein_coding,11,0,0.836143193,1.323745211,1.252490209
ENSDARG00000076634,capn10,protein_coding,2,0,0,0.808653096,0
ENSDARG00000044521,eef1b2,protein_coding,6,6.532009465,6.698642416,6.903868758,6.494619466
ENSDARG00000069853,txndc9,protein_coding,9,0.773671072,0,0,0
ENSDARG00000099373,zgc:158320,protein_coding,9,0.773671072,0,0.808653096,0
ENSDARG00000008808,eml2,protein_coding,15,0.773671072,1.746662492,2.002271038,1.620016101
ENSDARG00000054292,C2H14orf119,protein_coding,2,0,0,0,0
ENSDARG00000092673,BX248497.1,processed_transcript,2,0.773671072,1.36207273,0,2.545679527
ENSDARG00000096689,si:dkey-66i24.9,protein_coding,3,0,0,0,0
ENSDARG00000014085,atp6v1e1a,protein_coding,25,2.884896928,2.699751035,1.702536188,3.319964727
ENSDARG00000011582,sox5,protein_coding,4,3.250260412,3.486524492,3.324652912,2.984154664
ENSDARG00000060177,vcpip1,protein_coding,2,0.773671072,0,0,0
ENSDARG00000013741,lancl1,protein_coding,1,2.577078717,1.746662492,1.323745211,1.620016101
ENSDARG00000038867,shhb,protein_coding,2,0,0,0.808653096,0
ENSDARG00000070425,dll4,protein_coding,20,4.333394553,2.699751035,3.212153657,3.955730584
ENSDARG00000061335,galnt1,protein_coding,16,3.354027365,2.050008648,3.09013428,2.852269367
ENSDARG00000092044,si:dkey-22f5.9,protein_coding,21,5.18906255,6.96662471,6.689498424,6.793253279
ENSDARG00000012325,zgc:110269,protein_coding,2,1.940526903,2.050008648,2.250317981,1.620016101
ENSDARG00000102240,CU695223.1,lincRNA,3,0,0,0.808653096,0
ENSDARG00000076318,atp6v1ab,protein_coding,24,3.138447491,2.050008648,2.002271038,1.912667577
ENSDARG00000039269,arg2,protein_coding,13,8.807538957,8.345702301,7.779446496,8.276096088
ENSDARG00000095649,si:dkey-97a13.12,protein_coding,2,0,0,0,0.758099792
ENSDARG00000091116,pkhd1l1,protein_coding,19,0,0,0.808653096,0
ENSDARG00000007975,fth1b,protein_coding,25,0,1.36207273,0,0
ENSDARG00000089930,iqce,protein_coding,1,0,0,1.323745211,1.252490209
ENSDARG00000063050,rc3h2,protein_coding,10,0,0,0,1.252490209
ENSDARG00000054290,acin1a,protein_coding,2,3.138447491,3.584216412,3.617490216,2.852269367
ENSDARG00000045155,phf5a,protein_coding,12,2.577078717,2.050008648,0.808653096,1.912667577
ENSDARG00000041034,zgc:152857,protein_coding,15,0,0,0,0
ENSDARG00000104451,slc39a7,protein_coding,19,4.523439657,3.381733771,4.510688964,4.07886732
ENSDARG00000094512,gabrz,protein_coding,12,0.773671072,0,0,0
ENSDARG00000056160,hspd1,protein_coding,9,7.696952421,8.446566866,8.600140876,7.924465411
ENSDARG00000036775,dtd2,protein_coding,17,0,1.746662492,2.250317981,1.620016101
ENSDARG00000069850,mrpl30,protein_coding,9,3.541541838,2.699751035,3.617490216,3.319964727
ENSDARG00000116211,si:dkey-5i16.5,protein_coding,4,0,0,0,0.758099792
ENSDARG00000036658,cab39l,protein_coding,1,3.138447491,2.513901711,2.002271038,3.672589002
ENSDARG00000052816,shmt1,protein_coding,3,6.58628957,6.773039166,6.93078038,6.44968838
ENSDARG00000045768,cry1a,protein_coding,4,6.081164171,5.923163585,5.9158664,6.073843993
ENSDARG00000087417,zdhhc5b,protein_coding,14,1.645629537,1.36207273,1.323745211,1.912667577
ENSDARG00000027419,gad1b,protein_coding,6,6.111093815,2.86436823,1.323745211,4.805251211
ENSDARG00000068177,pak2a,protein_coding,2,2.577078717,2.300520784,2.809950102,2.545679527
ENSDARG00000040526,s1pr5a,protein_coding,3,1.645629537,2.050008648,1.323745211,1.252490209
ENSDARG00000031616,g6pca.1,protein_coding,12,6.211212698,5.826656532,6.222155185,6.318385853
ENSDARG00000039117,tefa,protein_coding,12,7.115462148,6.929930077,7.769542277,7.726795629
ENSDARG00000068886,mrpl14,protein_coding,13,3.450828987,2.86436823,3.324652912,3.416523852
ENSDARG00000054821,nubpl,protein_coding,17,3.783777374,3.842939542,2.809950102,3.416523852
ENSDARG00000034270,ogdha,protein_coding,8,6.543030096,6.396411948,6.689498424,6.76602267
ENSDARG00000000551,slc1a4,protein_coding,13,3.354027365,2.699751035,1.323745211,3.104986919
ENSDARG00000002192,aspn,protein_coding,22,0,0,0,0.758099792
ENSDARG00000068461,aopep,protein_coding,8,0,0.836143193,0,0
ENSDARG00000102070,tbc1d10aa,protein_coding,8,2.577078717,3.012110973,3.617490216,1.912667577
ENSDARG00000029402,sort1a,protein_coding,11,1.274547371,0,0,0.758099792
ENSDARG00000096955,CR848791.2,processed_transcript,15,0,0,0,0
ENSDARG00000043820,nme2a,protein_coding,12,0.773671072,0,0,0.758099792
ENSDARG00000101076,irx3a,protein_coding,7,2.739181937,1.746662492,2.250317981,2.707103416
ENSDARG00000009212,ppiaa,protein_coding,8,10.57818404,10.68349687,10.62232829,10.44633332
ENSDARG00000095937,tmem265,protein_coding,14,0.773671072,0,0,1.252490209
ENSDARG00000057610,cdkn2c,protein_coding,8,0.773671072,0,0,0.758099792
ENSDARG00000037713,pcnp,protein_coding,1,3.783777374,3.919805363,2.646399512,3.672589002
ENSDARG00000018989,hspa4b,protein_coding,14,0,0.836143193,1.323745211,0.758099792
ENSDARG00000070116,nit1,protein_coding,7,0,0,0,0
ENSDARG00000006567,dus4l,protein_coding,4,1.940526903,3.146119373,2.809950102,1.912667577
ENSDARG00000058656,desma,protein_coding,9,1.940526903,5.516029473,1.702536188,3.507023729
ENSDARG00000092099,si:ch211-133n4.6,protein_coding,19,0,0,0,1.252490209
ENSDARG00000091539,ptprjb.1,protein_coding,25,2.577078717,2.300520784,2.002271038,3.319964727
ENSDARG00000092354,si:ch211-284e13.6,protein_coding,5,0.773671072,0,0,0
ENSDARG00000013075,mrpl11,protein_coding,14,4.730429268,4.191875668,5.52652347,4.655017133
ENSDARG00000079564,myh7,protein_coding,2,1.645629537,3.584216412,2.002271038,0.758099792
ENSDARG00000043797,cdc5l,protein_coding,17,3.138447491,2.300520784,2.461908937,2.155848877
ENSDARG00000076594,pcdh12,protein_coding,14,0.773671072,0,0,0
ENSDARG00000039578,pa2g4a,protein_coding,6,6.875003256,7.289868427,7.12971009,6.880479867
ENSDARG00000011072,ddx11,protein_coding,18,4.281696596,4.366796267,4.885567791,3.88998269
ENSDARG00000075194,si:dkey-56e3.3,protein_coding,1,1.645629537,0,1.702536188,1.620016101
ENSDARG00000036650,cdadc1,protein_coding,1,1.274547371,2.513901711,0,0.758099792
ENSDARG00000044132,ogna,protein_coding,22,0,4.252569766,0,4.018612297
ENSDARG00000037588,bhlhe23,protein_coding,23,3.138447491,0,0.808653096,1.620016101
ENSDARG00000032575,ywhaz,protein_coding,19,5.491728079,4.420687829,4.602815389,5.454775239
ENSDARG00000010655,ppm1k,protein_coding,1,4.523439657,3.584216412,3.93356628,4.245860736
ENSDARG00000055731,si:dkeyp-69e1.8,protein_coding,3,0.773671072,0,0,0
ENSDARG00000038414,b3galt6,protein_coding,11,1.940526903,0,0,1.252490209
ENSDARG00000007743,il15l,protein_coding,15,0,0.836143193,0.808653096,0
ENSDARG00000055530,sertad2b,protein_coding,13,1.940526903,3.761746742,3.324652912,3.319964727
ENSDARG00000092266,si:ch73-27e22.2,protein_coding,22,0,0,0,0.758099792
ENSDARG00000030547,rnd1a,protein_coding,23,4.768488053,3.584216412,4.192686103,4.136706324
ENSDARG00000068103,cfap45,protein_coding,18,0.773671072,1.36207273,0,0.758099792
ENSDARG00000104279,appa,protein_coding,1,5.491728079,4.618129033,4.689410339,5.00480563
ENSDARG00000002707,her11,protein_coding,14,0,0,0.808653096,0
ENSDARG00000074908,col6a1,protein_coding,11,1.274547371,1.36207273,0.808653096,1.620016101
ENSDARG00000044135,cenpp,protein_coding,22,2.394428303,3.146119373,2.250317981,2.545679527
ENSDARG00000104359,anxa1c,protein_coding,5,0,1.36207273,0,1.620016101
ENSDARG00000006225,ddx39aa,protein_coding,1,5.297161493,5.786170494,5.351681198,5.665927997
ENSDARG00000076820,xkr8.2,protein_coding,19,1.274547371,0,1.323745211,1.912667577
ENSDARG00000116618,si:ch73-27e22.8,protein_coding,22,0.773671072,0,0,0
ENSDARG00000074367,usp12b,protein_coding,7,4.333394553,4.310813217,4.306654879,3.59218012
ENSDARG00000042815,alkal2b,protein_coding,17,0.773671072,0,0.808653096,0
ENSDARG00000020149,acoxl,protein_coding,13,0,0,0,0
ENSDARG00000014233,sept8b,protein_coding,14,0,0,0,1.252490209
ENSDARG00000019693,clcn5a,protein_coding,21,3.925267496,4.750282091,4.557487418,4.07886732
ENSDARG00000008384,hdac6,protein_coding,8,0,0,0.808653096,0.758099792
ENSDARG00000043238,atg16l2,protein_coding,15,0.773671072,0,0,0
ENSDARG00000041397,eif2b2,protein_coding,20,3.138447491,2.699751035,2.646399512,2.545679527
ENSDARG00000058693,cast,protein_coding,21,4.523439657,5.96002854,4.991616694,4.531092567
ENSDARG00000008796,her5,protein_coding,14,0,0,0,0
ENSDARG00000028628,gdap1l1,protein_coding,23,0.773671072,0,0,0
ENSDARG00000103432,exosc4,protein_coding,2,0.773671072,0.836143193,0,0
ENSDARG00000058459,plekhg2,protein_coding,15,1.645629537,0.836143193,0.808653096,0.758099792
ENSDARG00000004680,dnajb6a,protein_coding,2,0.773671072,1.746662492,0,1.620016101
ENSDARG00000095082,ITLN1,protein_coding,7,4.431544157,4.983019762,5.090401152,4.908475984
ENSDARG00000097693,si:ch211-248a14.8,protein_coding,17,1.645629537,1.36207273,1.323745211,1.912667577
ENSDARG00000091602,si:dkey-163f14.6,protein_coding,11,0,0,0,0
ENSDARG00000097620,si:ch211-210b2.1,protein_coding,15,0.773671072,2.050008648,0,0.758099792
ENSDARG00000037108,pfdn6,protein_coding,14,3.354027365,3.486524492,3.78416702,3.821094802
ENSDARG00000077130,bcl10,protein_coding,2,0.773671072,1.36207273,0,1.252490209
ENSDARG00000093600,omd,protein_coding,22,0,0,0,0.758099792
ENSDARG00000030636,tex30,protein_coding,9,0,0,0,0
ENSDARG00000019797,qrich1,protein_coding,11,0,0,0.808653096,0
ENSDARG00000023003,ccdc12,protein_coding,16,1.645629537,0,0.808653096,1.252490209
ENSDARG00000035257,akr1a1a,protein_coding,5,4.333394553,5.465645157,5.090401152,4.694067599
ENSDARG00000005004,slc5a12,protein_coding,25,0.773671072,0.836143193,0,0.758099792
ENSDARG00000021720,col7a1,protein_coding,6,0.773671072,0,0.808653096,0.758099792
ENSDARG00000006292,maats1,protein_coding,9,0,0,0,0
ENSDARG00000097008,opn1mw1,protein_coding,6,2.739181937,1.746662492,0,0
ENSDARG00000044143,nol8,protein_coding,22,1.274547371,1.746662492,0.808653096,1.252490209
ENSDARG00000015208,rbb4l,protein_coding,11,4.05411215,3.919805363,4.250795599,3.507023729
ENSDARG00000038870,slu7,protein_coding,14,3.783777374,4.310813217,3.526326225,3.821094802
ENSDARG00000069482,traf1,protein_coding,8,0.773671072,1.746662492,0,0
ENSDARG00000042724,supt5h,protein_coding,15,0,0.836143193,0,0
ENSDARG00000059400,tmem167b,protein_coding,11,2.577078717,2.300520784,2.461908937,1.252490209
ENSDARG00000052702,capn1a,protein_coding,13,2.577078717,2.050008648,2.809950102,1.912667577
ENSDARG00000024325,cert1a,protein_coding,5,0,0,0.808653096,0
ENSDARG00000035136,selenow1,protein_coding,5,5.971232309,6.048268969,6.2650827,6.214780028
ENSDARG00000060862,atxn1b,protein_coding,16,5.041446864,2.699751035,3.526326225,3.955730584
ENSDARG00000022944,ecd,protein_coding,17,0,0,0.808653096,0
ENSDARG00000105436,FQ976909.1,antisense,11,0,0,0.808653096,0
ENSDARG00000099887,si:ch211-25d12.7,protein_coding,11,0.773671072,0,0,0
ENSDARG00000062518,ulk1a,protein_coding,8,0.773671072,1.36207273,0.808653096,0
ENSDARG00000076076,crtc1b,protein_coding,11,0,0.836143193,0,0.758099792
ENSDARG00000013087,ndrg3a,protein_coding,11,4.768488053,2.86436823,3.212153657,4.84048651
ENSDARG00000020008,vcp,protein_coding,5,0.773671072,1.36207273,1.702536188,1.620016101
ENSDARG00000056621,ctcf,protein_coding,18,0,0.836143193,0.808653096,1.620016101
ENSDARG00000114577,si:dkey-159n16.2,protein_coding,4,0.773671072,0,0.808653096,0.758099792
ENSDARG00000041391,tmed10,protein_coding,20,1.645629537,0,0.808653096,1.252490209
ENSDARG00000040635,rnf11b,protein_coding,8,0,2.513901711,2.461908937,1.912667577
ENSDARG00000074809,zgc:194392,protein_coding,17,4.609830557,4.618129033,5.025302018,4.573594558
ENSDARG00000003523,itln3,protein_coding,14,10.59813488,3.842939542,4.646762478,4.805251211
ENSDARG00000060506,sos2,protein_coding,13,2.884896928,1.746662492,2.250317981,1.252490209
ENSDARG00000057296,cbln1,protein_coding,18,3.925267496,0.836143193,0,2.984154664
ENSDARG00000071549,ecm2,protein_coding,22,0,0,0,0
ENSDARG00000020387,nipsnap3a,protein_coding,14,6.183309189,6.048268969,6.678954714,6.590872861
ENSDARG00000071241,trim35-39,protein_coding,23,0,0.836143193,0.808653096,0
ENSDARG00000044488,pak1ip1,protein_coding,24,5.37323156,6.065287408,5.63959109,5.065628019
ENSDARG00000056483,ssbp4,protein_coding,22,4.97789464,4.310813217,4.250795599,4.655017133
ENSDARG00000055305,ret,protein_coding,13,1.274547371,0,1.323745211,0
ENSDARG00000098431,comp,protein_coding,11,2.394428303,0.836143193,1.323745211,0
ENSDARG00000076919,igdcc4,protein_coding,7,4.38330386,4.791773363,4.689410339,4.614880184
ENSDARG00000071518,krt222,protein_coding,22,0,0,1.323745211,1.620016101
ENSDARG00000053518,adhfe1,protein_coding,2,1.940526903,2.300520784,1.323745211,2.852269367
ENSDARG00000040485,gsdmeb,protein_coding,16,2.577078717,1.36207273,2.646399512,1.252490209
ENSDARG00000061061,dpagt1,protein_coding,5,0,0,0.808653096,0
ENSDARG00000039949,fibina,protein_coding,25,0,0,0.808653096,0
ENSDARG00000094602,si:dkey-7n6.2,protein_coding,24,0,0.836143193,0.808653096,2.155848877
ENSDARG00000095236,CT990618.1,processed_transcript,22,0,0,0,0
ENSDARG00000059046,psmd5,protein_coding,21,1.940526903,2.300520784,2.95683331,2.363891357
ENSDARG00000012674,rpusd4,protein_coding,11,2.577078717,2.699751035,2.002271038,3.104986919
ENSDARG00000055548,npat,protein_coding,15,2.394428303,1.746662492,2.002271038,2.363891357
ENSDARG00000091211,adh8a,protein_coding,13,0.773671072,2.513901711,0.808653096,0.758099792
ENSDARG00000090416,scpp1,protein_coding,1,0,0,1.702536188,0
ENSDARG00000070743,tmem45a,protein_coding,6,0,1.36207273,1.323745211,1.252490209
ENSDARG00000037099,irs2a,protein_coding,1,0,1.746662492,2.461908937,3.216476388
ENSDARG00000099839,si:ch211-9d9.1,protein_coding,2,5.348317893,0,0,0.758099792
ENSDARG00000074328,apba1b,protein_coding,10,2.185255295,0,0,0
ENSDARG00000002967,pdap1b,protein_coding,3,5.010020667,5.086672853,4.689410339,4.973405025
ENSDARG00000102417,psmd7,protein_coding,7,0.773671072,2.050008648,0,1.620016101
ENSDARG00000004851,hinfp,protein_coding,5,1.274547371,2.300520784,1.323745211,1.912667577
ENSDARG00000039996,xkr8.3,protein_coding,19,1.274547371,1.746662492,1.702536188,2.363891357
ENSDARG00000078310,cecr2,protein_coding,25,1.274547371,0.836143193,0.808653096,0.758099792
ENSDARG00000071198,fopnl,protein_coding,6,0,2.050008648,0,1.252490209
ENSDARG00000052030,akr1a1b,protein_coding,6,4.172387395,3.584216412,3.78416702,4.655017133
ENSDARG00000013730,slc4a4a,protein_coding,5,4.609830557,3.012110973,3.617490216,4.487300355
ENSDARG00000017084,bud31,protein_coding,3,4.38330386,4.252569766,4.002838239,3.74875189
ENSDARG00000014196,myl1,protein_coding,9,4.730429268,6.813890196,6.279112641,5.704688162
ENSDARG00000099840,lpar1,protein_coding,10,0,2.300520784,0,0
ENSDARG00000098999,si:ch73-311h14.2,protein_coding,15,2.739181937,2.050008648,2.250317981,1.620016101
ENSDARG00000032221,phactr4b,protein_coding,16,0.773671072,1.36207273,1.702536188,1.912667577
ENSDARG00000035810,rgcc,protein_coding,9,0,0,0,0.758099792
ENSDARG00000015537,gad2,protein_coding,24,6.154855329,3.146119373,2.002271038,5.36082673
ENSDARG00000070717,slc25a18,protein_coding,25,1.645629537,0.836143193,1.323745211,0.758099792
ENSDARG00000116005,zgc:171446,protein_coding,3,0,0,0,0
ENSDARG00000017441,mylz3,protein_coding,1,6.169152406,8.851605868,7.713819256,7.85724304
ENSDARG00000028816,tmed3,protein_coding,7,0,0.836143193,0.808653096,0
ENSDARG00000101214,pkd1l2b,protein_coding,7,0,0.836143193,0,0
ENSDARG00000103413,zgc:109949,protein_coding,3,1.274547371,0,0,0.758099792
ENSDARG00000101774,si:ch211-241j8.2,protein_coding,9,0,0.836143193,0,0
ENSDARG00000045517,itih5,protein_coding,4,0,1.36207273,0.808653096,0
ENSDARG00000056768,rprml,protein_coding,3,0.773671072,0,0,0
ENSDARG00000017762,srrt,protein_coding,5,1.645629537,0.836143193,1.323745211,1.912667577
ENSDARG00000069846,zgc:162944,protein_coding,9,1.274547371,0,0,0.758099792
ENSDARG00000102986,csf1ra,protein_coding,14,0.773671072,0.836143193,0,0
ENSDARG00000029296,nexmifb,protein_coding,14,4.228077007,0,0,3.507023729
ENSDARG00000105183,CT009487.2,lincRNA,14,0,0,0,0
ENSDARG00000039270,vti1b,protein_coding,13,3.138447491,3.012110973,2.461908937,3.216476388
ENSDARG00000008032,sart3,protein_coding,5,3.354027365,3.012110973,3.09013428,3.88998269
ENSDARG00000041533,ccdc130,protein_coding,22,0.773671072,0,0.808653096,0
ENSDARG00000104775,ly6m2,protein_coding,21,0,0.836143193,0,0
ENSDARG00000104773,junbb,protein_coding,3,1.274547371,0,2.002271038,2.707103416
ENSDARG00000088366,zgc:77938,protein_coding,14,1.645629537,2.300520784,3.09013428,2.852269367
ENSDARG00000016231,bcap29,protein_coding,4,0.773671072,0,0,0
ENSDARG00000054363,si:zfos-464b6.2,protein_coding,18,4.523439657,4.062244574,2.809950102,4.07886732
ENSDARG00000030108,sec22ba,protein_coding,2,3.991127708,4.062244574,4.510688964,4.531092567
ENSDARG00000104350,si:dkey-68o6.6,protein_coding,3,0,0,0,0
ENSDARG00000094736,znf1157,protein_coding,22,0,0,0.808653096,0
ENSDARG00000051888,ist1,protein_coding,7,3.856256294,3.675710598,4.002838239,3.821094802
ENSDARG00000040503,sb:cb81,protein_coding,18,1.940526903,2.050008648,2.461908937,0.758099792
ENSDARG00000095191,si:dkey-57k2.7,protein_coding,2,0.773671072,0.836143193,0,0
ENSDARG00000075395,dguok,protein_coding,5,1.645629537,0,0.808653096,0
ENSDARG00000005774,ddx3xb,protein_coding,6,4.691339212,4.832104647,4.921790521,4.694067599
ENSDARG00000056961,ccdc30,protein_coding,23,2.185255295,2.050008648,2.809950102,1.620016101
ENSDARG00000034982,zcchc8,protein_coding,5,3.450828987,3.012110973,3.324652912,3.416523852
ENSDARG00000060901,trim62.1,protein_coding,11,0,0,0.808653096,0
ENSDARG00000034503,per2,protein_coding,2,5.445490724,4.791773363,5.478692729,5.585136389
ENSDARG00000036299,nucb2a,protein_coding,7,0.773671072,0,1.323745211,0
ENSDARG00000037307,gnpda1,protein_coding,14,0,0.836143193,0,0.758099792
ENSDARG00000040487,zgc:113176,protein_coding,17,0,0,0,0.758099792
ENSDARG00000030155,ssbp3b,protein_coding,8,3.450828987,3.146119373,3.703234334,4.07886732
ENSDARG00000091757,adgrf6,protein_coding,20,0.773671072,2.699751035,0,1.912667577
ENSDARG00000078249,unc13d,protein_coding,12,0,1.36207273,0,0.758099792
ENSDARG00000101343,CR293511.2,antisense,11,1.274547371,1.36207273,0,0
